time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,chw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC,total_sunpower_kwh
2017-08-06 5:15:00,681.3018578,113.6028491,0,94.6,13,111.6,40.4,235.2,7.8,60.3151,0,NULL,0.1,0.1,19.3,6,
2017-08-06 5:00:00,648.1656332,147.803148,0,34.6,55.3,113.1,41.5,210.2,0,52.213,0,NULL,0.1,84.8,17.8,6,
2017-08-06 4:45:00,531.6836651,94.5047991,0,35,0,115.3,36.2,171.4,7.8,45.9115,0,NULL,0.1,0.1,14.7,5.5,
2017-08-06 4:30:00,542.0776928,80.20480046,0,43.8,0,114.5,35.7,172.8,0,39.6099,0,NULL,0.1,0.1,9.4,5.5,
2017-08-06 4:15:00,593.5415378,111.8041992,7.7,74.3,0,113.7,35.4,168.7,7.8,63.0157,0,NULL,0.1,0.1,20.8,5.5,
2017-08-06 4:00:00,596.5868067,127.003148,0,64.1,54.3,113.7,33.8,170.9,0,41.4103,0,NULL,0.1,0.1,3.3,5.5,
2017-08-06 3:45:00,591.9095736,106.103149,11,73.8,0,114.2,34.9,181.6,7.8,49.5124,0,NULL,0.1,0.1,19.3,5,
2017-08-06 3:30:00,607.163266,76.40405017,0,63,-0.1,114.3,36.2,176.4,0,38.7097,0,NULL,0.1,27.1,7.1,5,
2017-08-06 3:15:00,631.0095622,102.4040498,0,58.1,5.2,112.9,35.4,215.4,9,49.5124,0,NULL,0.1,0.1,19.3,5.5,
2017-08-06 3:00:00,645.7546582,136.6041985,0,55.5,54.3,113.9,33.8,211,0,41.4103,0,NULL,0.1,0.1,8.6,5.5,
2017-08-06 2:45:00,622.3108437,93.40405007,0,68.1,0,113.8,34.9,214.3,7.5,59.4148,0,NULL,0.1,0.1,10.9,5.5,
2017-08-06 2:30:00,611.665769,197.0029949,0,101.8,0,113.6,35.4,187.3,0,42.3106,0,NULL,0.1,0.1,128.4,12.5,
2017-08-06 2:15:00,637.5433212,187.7022531,-0.1,69.6,2.7,113.4,34.9,181.6,7.5,54.9137,0,NULL,0.1,0.1,109.3,12.5,
2017-08-06 2:00:00,739.6159693,234.4021002,0,60.6,55.2,111.9,35.1,188.4,0,54.0135,0,NULL,0.1,97.7,110.9,12.5,
2017-08-06 1:45:00,592.2080138,188.802401,0,60.4,0,114.2,35.4,192,7.8,51.3128,0,NULL,0.1,0.1,110.9,12.5,
2017-08-06 1:30:00,621.49334,190.0022503,-0.1,50.5,-0.1,113.3,36,224.7,0,48.6121,0,NULL,0.1,0.1,117,15.5,
2017-08-06 1:15:00,673.1252773,198.5022426,0,45.6,-0.1,112.3,34.3,231.6,2.7,67.5169,0,NULL,0.1,0.1,128.4,12.5,
2017-08-06 1:00:00,712.5291765,204.102251,0,61.1,24.2,111.6,34.3,242.3,0,50.4126,0,NULL,0.1,0.1,110.9,15.5,
2017-08-06 0:45:00,736.8430353,244.6020977,-0.1,42.6,53.7,112.1,33.5,239,4.5,59.4148,0,NULL,0.1,30.8,117.7,12.5,
2017-08-06 0:30:00,658.5237659,195.7019468,0,72.8,0,111.8,35.4,205.2,7.8,63.916,0,NULL,0.1,0.1,116.2,12.5,
2017-08-06 0:15:00,710.404332,189.2019522,0,55.4,0,111.9,35.4,208.5,7.5,62.1155,0,NULL,0.1,0.1,110.9,12.5,
2017-08-06 0:00:00,708.2574808,203.5017995,-0.1,90.4,0,112.2,34.6,212.4,12,54.0135,0,NULL,0.1,17.4,123.8,13.5,
2017-08-05 23:45:00,719.5636847,243.0020959,-0.1,99.2,55.2,111.4,32.1,207.7,7.8,68.4171,0,NULL,0.1,0.1,113.1,13.5,
2017-08-05 23:30:00,808.00081,204.2019451,0,88.2,-0.1,109.8,33.5,248.4,14.4,51.3128,0,NULL,0.1,54.8,123.1,16.5,
2017-08-05 23:15:00,773.2717635,174.7021041,0,74.7,0,109.9,32.4,259.3,0,54.0135,0,NULL,0.1,0.1,109.3,12,
2017-08-05 23:00:00,789.1418434,181.2013513,0,91.2,-0.1,109.8,34,247.8,0,59.4148,0,NULL,0.1,15.5,113.9,12,
2017-08-05 22:45:00,741.3608932,229.8999963,0,75.3,54.3,109.9,33.8,243.7,0,61.2153,0,NULL,0.1,0.1,108.6,12.5,
2017-08-05 22:30:00,848.2659327,177.2000018,-0.1,90,0,120.1,33.2,215.9,0,67.5169,0,NULL,0.1,0.1,110.9,12.5,
2017-08-05 22:15:00,873.8533497,201.8999986,-0.1,97.1,0,118.9,32.9,220.3,8.1,67.5169,0,NULL,0.1,8.1,127.6,13,
2017-08-05 22:00:00,862.3396692,179.4999981,0,72.1,-0.1,120.3,33.5,239.6,0,54.0135,0,NULL,0.1,0.1,113.1,13,
2017-08-05 21:45:00,873.143313,261.9999961,0,92,52.4,118.9,31,241.8,14.1,69.3173,0,NULL,0.1,0.1,129.2,13,
2017-08-05 21:30:00,944.3970549,184.8,-0.1,70.5,0,117.5,31.6,279.7,0,69.3173,0,NULL,0.1,0.1,117,12.5,
2017-08-05 21:15:00,941.1072093,193.3000006,0,86.4,0,116.6,32.9,287.1,14.1,73.8184,0,NULL,0.1,0.1,110.9,13,
2017-08-05 21:00:00,1049.790075,201.599998,-0.1,98.5,0,113.8,31.6,286.3,7.2,77.4193,0,NULL,0.1,73.3,127.6,12.5,
2017-08-05 20:45:00,941.6093952,223.299998,0,83.4,22.1,117,30.7,298.6,14.1,74.7187,0,NULL,0.1,0.1,120,13.5,
2017-08-05 20:30:00,971.7590078,222.2000004,0,76,29.9,116.3,32.1,308.5,7.5,64.8162,0,NULL,0.1,17.2,119.3,13,
2017-08-05 20:15:00,962.8272466,181.4999977,0,77.9,0,115.9,31.8,288.7,0,74.7187,0,NULL,0.1,0.1,113.1,12.5,
2017-08-05 20:00:00,986.3633064,197.7999988,0,81,0,122.3,31.3,273.3,7.8,81.9205,0,NULL,0.1,6.3,125.4,14,
2017-08-05 19:45:00,1030.794869,239.2999969,0,81.2,48.3,120.2,31.8,282.1,0,86.4216,0,NULL,0.1,29.6,123.1,14.5,
2017-08-05 19:30:00,1092.532051,191.1999988,0,102.2,0,115.2,31.3,292.3,7.8,87.3218,0,NULL,0.1,63.6,115.4,12.5,
2017-08-05 19:15:00,1125.719923,190.0999994,0,145.9,0,116.9,30.7,288.2,0,85.5214,0,NULL,0.1,46.9,126.1,12.5,
2017-08-05 19:00:00,1124.337329,202.8999912,0,174.5,0,116.6,31,283.5,7.8,91.8229,0,NULL,0.1,16.9,128.4,13.5,
2017-08-05 18:45:00,1063.072668,246.2999986,0,86.8,56,117.1,30.5,311,0,97.2243,0,NULL,0.1,14.5,124.6,13,
2017-08-05 18:30:00,1187.594543,197.9999985,0,174.3,-0.1,111.6,31.8,316.7,7.8,82.8207,0,NULL,0.1,23.7,125.4,15.5,
2017-08-05 18:15:00,1145.685411,180.2999974,0,126,-0.1,122.2,31,312.4,0,68.4171,0,NULL,0.1,34.1,116.2,12.5,
2017-08-05 18:00:00,1187.367711,183.6999974,0,100.7,-0.1,119.3,30.5,346.7,8.1,94.5236,0,NULL,0.1,48.9,110.1,14.5,
2017-08-05 17:45:00,1186.561553,244.4999995,0,89.1,54.9,120.2,30.5,326.1,0,93.6234,0,NULL,0.1,50,126.1,27,
2017-08-05 17:30:00,1199.907657,193.8999989,-0.1,161,0,115.9,31.8,314,11.7,107.127,0,NULL,1.6,49.9,115.4,14,
2017-08-05 17:15:00,1207.316908,173.599998,0,114,0,113.3,31.8,308.8,0,100.825,0,NULL,0.1,103.2,108.6,13.5,
2017-08-05 17:00:00,1089.803215,197.6999944,0,114.4,-0.1,114,31.8,302.7,14.1,89.1223,0,NULL,10.2,0.1,108.6,12.5,
2017-08-05 16:45:00,1095.804015,203.599998,-0.1,108.7,14,116.9,31.8,300,6,94.5236,0,NULL,0.1,17.7,118.5,12,
2017-08-05 16:30:00,1112.24993,201.199999,0,147.1,23.3,112.9,32.9,309.1,0,95.4238,0,NULL,0.1,0.1,111.6,12,
2017-08-05 16:15:00,1199.716694,200.9000015,0,118.1,0,113.8,32.9,304.7,7.8,93.6234,0,NULL,0.1,82.9,126.9,13.5,
2017-08-05 16:00:00,1132.97135,186.2000002,0,101.9,0,112.8,32.7,300.3,0,98.1245,0,NULL,0.1,45,118.5,16.5,
2017-08-05 15:45:00,1170.35708,245.0999965,0,110.6,53.5,113.4,32.9,295.9,7.8,100.825,0,NULL,0.1,61.4,117.7,13.5,
2017-08-05 15:30:00,1184.887285,185.7999992,0,112.6,0,114.8,31.8,298.3,0,89.1223,0,NULL,0.1,118.8,118.5,16,
2017-08-05 15:15:00,1138.614032,182.6999957,-0.1,165.8,0,112.8,31.3,301.6,8.1,97.2243,0,NULL,0.1,0.1,110.1,12,
2017-08-05 15:00:00,1188.267012,187.6999956,0,147.5,2,114.1,34.6,285.7,0,81.9205,0,NULL,0.1,102.5,117.7,12.5,
2017-08-05 14:45:00,1093.020143,248.0999942,0,111.1,46.4,116.1,30.7,295.9,7.8,85.5214,0,NULL,0.1,102.3,129.9,12,
2017-08-05 14:30:00,1067.592079,191.5999971,-0.1,124,0,117.4,31.8,292.8,0,87.3218,0,NULL,0.1,0.1,124.6,12.5,
2017-08-05 14:15:00,1083.354745,192.5999986,0,150.4,0,116.3,32.7,261,8.1,84.6211,0,NULL,0.1,85.8,117,12,
2017-08-05 14:00:00,1078.433788,194.1000034,0,111.3,5.2,115.1,36.2,266.5,0,80.12,0,NULL,0.1,119.9,119.3,16.5,
2017-08-05 13:45:00,937.3060884,257.099988,0,100,37.1,122,31.8,266.2,12.3,79.2198,0,NULL,12.7,0.1,129.9,11.5,
2017-08-05 13:30:00,1051.909337,181.2000023,0,112.2,0,119,33.2,291.2,0,81.9205,0,NULL,0.1,35.2,110.9,11.5,
2017-08-05 13:15:00,1002.717811,233.8000007,0,128.2,0,118.3,32.7,254.1,14.1,97.2243,0,NULL,32.8,34.4,120.8,12,
2017-08-05 13:00:00,1033.845714,205.6999933,0,131,8.2,120,34,264,0,76.5191,0,NULL,0.1,46.7,129.9,13,
2017-08-05 12:45:00,1042.387648,233.4999986,0,123.2,37.5,119.4,33.5,276.6,13.8,82.8207,0,NULL,0.1,33.8,113.9,13,
2017-08-05 12:30:00,1021.426547,198.4999975,0,148.1,0,119,32.7,272,4.8,72.018,0,NULL,0.1,38.9,126.1,13,
2017-08-05 12:15:00,1060.539016,180.4000017,0,126.1,-0.1,117.5,33.2,268.7,0,90.9227,0,NULL,0.1,38.7,113.9,13,
2017-08-05 12:00:00,1052.365329,214.3000007,0,110.6,17.5,117.6,33.5,278.8,7.8,90.0225,0,NULL,0.1,46.6,122.3,14,
2017-08-05 11:45:00,979.4529875,202.3999984,0,90.2,2,121,32.4,276.6,0,81.9205,0,NULL,0.1,44.4,130.7,13,
2017-08-05 11:30:00,945.054235,196.3999996,0,94.8,0,122.8,33.2,266.2,8.1,63.0157,0,NULL,0.1,48.3,121.5,12.5,
2017-08-05 11:15:00,963.7086458,180.8000013,0,107.3,0,122.2,33.5,253.6,0,90.0225,0,NULL,0.1,46,113.9,11.5,
2017-08-05 11:00:00,990.5573644,245.799997,0,114.2,49.1,122.4,32.9,262.6,7.5,66.6166,0,NULL,0.1,89.1,123.1,12,
2017-08-05 10:45:00,995.6037549,195.9010479,0,108.2,0,122.1,33.2,284.9,0,81.0202,0,NULL,0.1,45.5,129.2,17,
2017-08-05 10:30:00,988.024494,192.2019459,0,76.4,0,119,33.2,297.2,7.8,76.5191,0,NULL,0.1,60.9,117.7,41.5,
2017-08-05 10:15:00,952.9286652,70.40210027,0,93.5,0,120.1,33.5,268.7,0,72.018,0,NULL,0.1,46.6,3.3,6,
2017-08-05 10:00:00,865.3787332,124.2020966,0,63.5,45.1,116,33.8,261,8.4,63.916,0,NULL,0.1,47.1,3.3,5.5,
2017-08-05 9:45:00,844.2939176,98.70239843,0,85.3,28.3,116.9,34.3,246.7,0,71.1178,0,NULL,0.1,7.5,2.5,5.5,
2017-08-05 9:30:00,879.729045,92.30224955,0,65.5,0,116.8,34.9,222.8,13.8,58.5146,0,NULL,0.1,64,10.1,8,
2017-08-05 9:15:00,833.8027542,84.00239876,0,47.4,-0.1,117.7,35.1,216.2,0,71.1178,0,NULL,0.1,103.7,15.5,5,
2017-08-05 9:00:00,731.0720128,102.7023982,0,58.1,-0.1,120.2,34.9,219.8,14.4,65.7164,0,NULL,0.1,0.1,20.1,6,
2017-08-05 8:45:00,796.9339502,132.8025473,0,66.5,52.6,119,34.3,210.2,0,56.7142,0,NULL,0.1,27.1,12.4,5,
2017-08-05 8:30:00,761.8596307,87.80224917,0,81.6,-0.1,119.5,35.4,224.2,14.1,66.6166,0,NULL,0.1,0.1,4.8,7,
2017-08-05 8:15:00,686.9840905,89.40224764,0,63,0,120.9,35.1,222,0,46.8117,0,NULL,0.1,0.1,20.8,5.5,
2017-08-05 8:00:00,751.2876026,101.2022464,5.5,85.3,-0.1,120.7,36.5,236,12.9,69.3173,0,NULL,0.1,0.1,13.2,5.5,
2017-08-05 7:45:00,685.4716936,144.7030007,-0.1,82.8,55.9,121,35.1,230.5,0,61.2153,0,NULL,0.1,0.1,20.1,5.5,
2017-08-05 7:30:00,717.2736319,84.10330151,12,99.6,0,120.5,35.4,218.4,0,52.213,0,NULL,0.1,0.1,3.3,6,
2017-08-05 7:15:00,742.1747542,75.50390136,0,54.9,0,120.9,34.9,189.8,0,46.8117,0,NULL,0.1,80.6,7.1,6.5,
2017-08-05 7:00:00,610.2599957,85.30450033,0,53.3,0,122.4,35.4,186,0.3,50.4126,0,NULL,0.1,0.1,16.3,6,
2017-08-05 6:45:00,700.3352375,133.4058489,0,77.2,48.7,121.4,34.6,183.5,0,52.213,0,NULL,0.1,79.1,17,5.5,
2017-08-05 6:30:00,699.1158386,75.90555038,-0.1,97.5,3.7,120,35.7,188.4,0,62.1155,0,NULL,0.1,0.1,3.3,7,
2017-08-05 6:15:00,727.9154713,90.30540155,-0.1,128.3,-0.1,119.3,35.4,211,0,60.3151,0,NULL,0.1,0.1,18.5,5.5,
2017-08-05 6:00:00,641.9092908,73.50404814,0,72.9,-0.1,91.9,35.1,219.2,0,54.0135,0,NULL,0.1,0.1,3.3,4,
2017-08-05 5:45:00,634.9964473,101.30285,0,66.3,9.2,92.9,35.4,228.9,6.3,53.1133,0,NULL,0.1,0.1,17,5,
2017-08-05 5:30:00,746.5366669,137.6023987,0,67.7,54.3,90.2,34,217.6,0,57.6144,0,NULL,0.1,76.8,9.4,4,
2017-08-05 5:15:00,643.7803542,87.40255019,-0.1,101.7,0,92.2,35.4,217.9,7.2,49.5124,0,NULL,0.1,15.5,3.3,4.5,
2017-08-05 5:00:00,591.931921,81.30240108,0,75.3,0,93.3,35.4,186,0,62.1155,0,NULL,0.1,0.1,12.4,5,
2017-08-05 4:45:00,698.0533267,194.702395,5,75.8,0,90.4,35.1,180.5,8.1,67.5169,0,NULL,0.1,53.4,113.1,12,
2017-08-05 4:30:00,705.7937171,216.0029952,9,67.6,10.2,90.6,34.9,195.6,0,47.7119,0,NULL,0.1,108.5,128.4,12,
2017-08-05 4:15:00,626.8411383,243.4044967,0,59.9,55.1,93,34.6,191.2,7.8,55.8139,0,NULL,0.1,52.8,112.4,12,
2017-08-05 4:00:00,682.0118498,220.6041982,19.1,65,0,91.7,33.8,186.5,0,53.1133,0,NULL,0.1,104.3,127.6,12.5,
2017-08-05 3:45:00,603.2678234,188.3035967,0,74.4,0,92.7,34.3,187.1,7.5,60.3151,0,NULL,0.1,0.1,113.1,12,
2017-08-05 3:30:00,637.4717983,199.3029981,4.9,93.4,-0.1,91.2,32.7,184.9,11.4,58.5146,0,NULL,0.1,0.1,117,12,
2017-08-05 3:15:00,694.9151825,252.7018016,-0.1,66.9,55.2,93,34.3,196.4,7.5,56.7142,0,NULL,0.1,64.7,122.3,12.5,
2017-08-05 3:00:00,658.1592904,188.4999999,0,80.2,0,93.7,33.5,231.9,0,46.8117,0,NULL,0.1,0.1,121.5,15,
2017-08-05 2:45:00,670.0892552,192.8999981,0,77.2,-0.1,93.3,33.5,242.3,0,54.9137,0,NULL,0.1,0.1,124.6,12,
2017-08-05 2:30:00,682.169746,184.7999967,0,99.2,0,94.8,33.8,233.8,7.5,66.6166,0,NULL,0.1,0.1,110.1,12,
2017-08-05 2:15:00,888.1419924,253.2999937,0,80.9,55,108.3,33.5,246.7,0,68.4171,0,NULL,0.1,115.1,129.9,13.5,
2017-08-05 2:00:00,741.3322442,196.5999981,-0.1,63,0,110.4,34,220.9,7.8,56.7142,0,NULL,0.1,0.1,118.5,12.5,
2017-08-05 1:45:00,682.6322607,192.0000013,0,60,0,113.1,35.1,214,0,60.3151,0,NULL,0.1,0.1,120.8,13.5,
2017-08-05 1:30:00,740.4356607,203.3013462,0,75.1,-0.1,112,33.2,212.9,7.8,62.1155,0,NULL,0.1,0.1,129.2,15,
2017-08-05 1:15:00,741.425046,236.7011963,0,90.9,41.1,112.6,31.6,217.3,0,62.1155,0,NULL,0.1,0.1,130.7,13.5,
2017-08-05 1:00:00,823.3816773,240.9013495,-0.1,81.9,52.8,111.1,33.5,212.4,7.5,68.4171,0,NULL,0.1,115.2,113.9,13.5,
2017-08-05 0:45:00,726.2988739,192.400003,-0.1,88.7,0,113.2,33.5,218.7,0,58.5146,0,NULL,0.1,0.1,123.8,13.5,
2017-08-05 0:30:00,755.0482134,209.79999,0,100,0,111.6,33.8,229.4,14.4,67.5169,0,NULL,0.1,0.1,128.4,12,
2017-08-05 0:15:00,778.8312216,185.399998,-0.1,102.3,0,111.2,32.1,233.8,0,72.018,0,NULL,0.1,0.1,120,12,
2017-08-05 0:00:00,726.3954829,235.0999955,0,79.1,43.2,112,31,221.4,14.4,70.2175,0,NULL,0.1,0.1,113.1,21.5,
2017-08-04 23:45:00,762.7558455,198.0000013,0,78.7,0,114.6,32.4,232.7,6.9,63.0157,0,NULL,0.1,0.1,125.4,44.5,
2017-08-04 23:30:00,790.3203547,84.80119955,-0.1,75.7,0,113.8,30.7,227.5,0,79.2198,0,NULL,0.1,50.2,20.8,5,
2017-08-04 23:15:00,807.5594986,108.5013486,0,87.5,14.2,114.1,32.4,257.7,7.8,63.0157,21.76,NULL,0.1,34.6,20.8,5.5,
2017-08-04 23:00:00,859.3994892,134.3999982,0,86.7,50.1,112.4,31,273.3,0,71.1178,42.56,NULL,0.1,23.6,20.1,5,
2017-08-04 22:45:00,862.825684,78.39999848,0,77.2,0,112.6,31.6,271.4,7.8,71.1178,42.56,NULL,0.1,55.4,3.3,5.5,
2017-08-04 22:30:00,891.4202554,82.00000091,0,104,0,110.7,32.9,271.4,0,65.7164,28.8,NULL,0.1,20,12.4,5,
2017-08-04 22:15:00,928.9895063,92.79999595,0,98.1,0,115.9,32.1,268.7,8.1,72.9182,9.6,NULL,0.1,41.9,19.3,7,
2017-08-04 22:00:00,1058.663382,85.29999979,0,126,7.5,110.8,30.7,297.5,0,104.426,9.12,NULL,0.1,103.6,12.4,4.5,
2017-08-04 21:45:00,1045.524222,146.7999965,0,104,42.1,109.4,31.3,325,7.5,92.7232,9.12,NULL,11.9,61.1,18.5,4.5,
2017-08-04 21:30:00,1052.940201,162.6000002,0,142,50.5,110,32.4,357.7,0,74.7187,24.48,NULL,24.9,34.9,19.3,5.5,
2017-08-04 21:15:00,1021.084163,245.8999977,0,86.8,52.2,111.9,31.3,332.4,7.8,74.7187,21.28,NULL,0.1,44.9,121.5,8,
2017-08-04 21:00:00,1050.040909,242.5999986,0,109.2,52.5,105.5,29.7,340.7,0,78.3196,15.04,NULL,1.3,37.9,126.1,26.5,
2017-08-04 20:45:00,1129.96772,250.5999961,0,159.1,50.7,102,29.9,358.3,7.5,100.825,8.64,NULL,0.1,43.2,129.2,30.5,
2017-08-04 20:30:00,1153.074994,207.6999975,0,93.7,16.9,101.3,29.9,389,0,90.0225,8.96,NULL,0.1,46.5,127.6,28.5,
2017-08-04 20:15:00,1263.097585,231.7999979,0,185.6,40.5,96.5,29.4,391.8,7.8,110.728,8.96,NULL,0.1,69.3,117,25,
2017-08-04 20:00:00,1283.141981,244.5999933,0,116.3,52.5,96.2,28.8,495.9,0,116.129,8.64,NULL,0.1,45.9,129.9,21.5,
2017-08-04 19:45:00,1236.533774,233.8999982,-0.1,202.1,50.1,98.8,28.8,392.6,12.3,120.63,10.56,NULL,0.1,28.4,109.3,18.5,
2017-08-04 19:30:00,1280.115184,230.4000006,-0.1,201.6,47.2,93.2,28,411,0,112.528,9.44,NULL,0.1,71.9,120,18.5,
2017-08-04 19:15:00,1327.906664,205.7999924,0,174.6,-0.1,95.6,27.7,518.4,14.1,119.73,8.96,NULL,0.1,54.7,128.4,19,
2017-08-04 19:00:00,1189.641345,182.7000002,0,140.2,-0.1,102.2,29.7,370.1,0,112.528,8.8,NULL,0.1,55.6,120,23.5,
2017-08-04 18:45:00,1132.242266,259.5999947,5.5,119.6,51,102.7,28.8,370.9,13.8,96.3241,9.28,NULL,0.1,65.7,126.1,19.5,
2017-08-04 18:30:00,1186.076507,252.6999974,4.6,149.7,51.6,100.4,28.8,368.7,7.8,93.6234,10.08,NULL,0.1,63.6,126.9,21.5,
2017-08-04 18:15:00,1201.412812,231.199998,0,161,52,101.8,30.2,355,0,102.626,10.08,NULL,0.1,59.4,116.2,28.5,
2017-08-04 18:00:00,1230.382413,243.2999973,-0.1,184.3,52.3,101.3,29.9,351.1,8.1,102.626,10.24,NULL,0.1,55.9,120,31.5,
2017-08-04 17:45:00,1140.470921,238.7999997,0,139.7,50.2,104.1,29.1,329.4,0,101.725,10.4,NULL,0.1,53.9,123.1,31.5,
2017-08-04 17:30:00,1150.522964,237.1999979,0,126.1,32.4,103.7,28.3,325.5,7.5,95.4238,10.24,NULL,9.9,58.7,126.1,32,
2017-08-04 17:15:00,1124.250748,192.8999997,0,137.9,9.5,106.7,28.8,332.7,0,86.4216,10.24,NULL,0.1,56.5,121.5,32,
2017-08-04 17:00:00,1219.329801,191.2999993,0,177.2,0,100.2,30.2,336.8,8.1,95.4238,9.44,NULL,0.1,54.7,120,31.5,
2017-08-04 16:45:00,1109.767846,196.2999978,0,142.6,0,107,29.4,326.4,0,81.9205,9.6,NULL,10.8,65.6,123.1,33,
2017-08-04 16:30:00,1179.74909,182,0,176.4,0,99.3,28,337.7,7.8,81.0202,9.28,NULL,0.1,72.4,110.9,29.5,
2017-08-04 16:15:00,1221.92991,182.5000034,0,172.5,0,101.2,30.2,337.7,0,100.825,9.44,NULL,0.1,113.5,119.3,29,
2017-08-04 16:00:00,1048.971813,199.2999981,0,142.7,0,107,30.2,343.1,8.4,80.12,9.44,NULL,0.9,0.1,124.6,22.5,
2017-08-04 15:45:00,1200.839558,175.3000021,0,182.1,0,102.4,28.6,344.5,0,84.6211,9.12,NULL,0.1,80.6,113.9,19,
2017-08-04 15:30:00,1203.699959,184.0999989,0,176.2,-0.1,102.8,29.9,326.1,8.7,104.426,9.92,NULL,0.1,57.8,112.4,27,
2017-08-04 15:15:00,1115.30685,180.7000018,0,162.8,0,106.1,33.5,304.9,0,86.4216,10.88,NULL,0.1,62.4,113.9,31.5,
2017-08-04 15:00:00,1147.667592,197.1999936,0,152.9,2.5,104.4,28.3,310.4,13.8,87.3218,10.72,NULL,0.1,45.7,116.2,31.5,
2017-08-04 14:45:00,1149.961723,189.5999989,0,168.5,15.8,104.4,27.7,306.9,0,105.326,9.6,NULL,0.1,58.9,113.1,32,
2017-08-04 14:30:00,1136.60919,229.4000001,-0.1,183.8,44.5,105.9,30.2,317.8,9.3,73.8184,8.64,NULL,0.1,49.2,112.4,28.5,
2017-08-04 14:15:00,1115.621137,249.1999993,0,164.4,51.6,106.8,30.5,315.1,6.6,89.1223,8.48,NULL,15.1,46.7,112.4,28.5,
2017-08-04 14:00:00,1174.906601,276.5999936,0,152.5,50.6,104,31.3,350.8,13.8,92.7232,10.56,NULL,19.1,60,126.1,28.5,
2017-08-04 13:45:00,1198.829175,250.4999975,5.2,187.6,51.3,102.9,28.6,338.2,6.3,82.8207,10.88,NULL,6.2,57.5,120,29,
2017-08-04 13:30:00,1165.044045,239.0000014,7,159.6,50.5,102.9,29.7,334.3,0,90.0225,8.96,NULL,0.1,66.1,118.5,28,
2017-08-04 13:15:00,1168.611187,249.0999939,10.7,140,50.8,105.5,32.1,322.8,7.5,96.3241,8.8,NULL,0.1,100.5,114.7,28.5,
2017-08-04 13:00:00,1203.406088,236.5000011,0,174.9,51.6,101.2,34.9,307.1,0,100.825,10.08,NULL,0.1,93,115.4,27,
2017-08-04 12:45:00,1064.61065,233.2000024,5.6,181.9,47.5,106.8,33.2,301.6,0,81.9205,9.92,NULL,0.1,0.1,113.9,28,
2017-08-04 12:30:00,1093.201692,199.6999987,-0.1,172.4,21.7,108.2,30.2,330.5,0,77.4193,10.56,NULL,0.1,0.1,114.7,32.5,
2017-08-04 12:15:00,1197.140957,190.8999984,0,164,0,102.9,29.9,331.6,0,86.4216,10.4,NULL,0.1,98,127.6,31.5,
2017-08-04 12:00:00,1049.880131,220.3000006,0,184.1,0,107.8,31.6,293.9,7.5,91.8229,10.08,NULL,21.4,0.1,126.9,33,
2017-08-04 11:45:00,1187.974385,196.8999922,-0.1,186.4,0,102,35.1,309.9,0,90.9227,0,NULL,0.1,80.9,128.4,29,
2017-08-04 11:30:00,1151.430426,198.0999977,0,163.3,0,106.5,29.1,319.2,14.1,77.4193,9.28,NULL,0.1,68.8,121.5,27.5,
2017-08-04 11:15:00,1076.006714,175.8000011,0,158,0,109.3,29.9,285.7,0,86.4216,8.8,NULL,0.1,59.4,112.4,26.5,
2017-08-04 11:00:00,1084.243357,209.4999947,0,177.8,0,108.9,29.7,270.9,14.1,76.5191,11.52,NULL,0.1,54.5,130.7,26.5,
2017-08-04 10:45:00,1017.276211,209.5000001,0,142.6,0,110.5,32.9,284.1,0,77.4193,11.84,NULL,14,0.1,127.6,29.5,
2017-08-04 10:30:00,1039.090587,194.4999948,0,115.9,-0.1,108.3,34.3,283,13.8,74.7187,9.44,NULL,0.1,80.2,113.1,32.5,
2017-08-04 10:15:00,1091.426598,187.7999965,0,160,6.5,107.8,35.1,304.9,0,72.9182,9.28,NULL,0.1,82.8,113.1,36.5,
2017-08-04 10:00:00,1048.800359,220.0000003,-0.1,118.4,29.8,108.8,35.7,304.1,8.4,76.5191,11.36,NULL,0.1,66,110.9,32.5,
2017-08-04 9:45:00,1029.797357,246.2999987,0,150.8,50.6,111.4,34.9,290.4,0,88.222,11.68,NULL,0.1,50.6,126.1,30.5,
2017-08-04 9:30:00,1068.561331,233.6000037,0,154.5,52.2,109.9,35.4,270.9,0,69.3173,9.44,NULL,0.1,116.4,112.4,25,
2017-08-04 9:15:00,904.8150192,239.2999995,0,135.9,51.7,116.1,34.3,261.5,0,70.2175,9.28,NULL,0.1,0.1,120,25.5,
2017-08-04 9:00:00,1030.164263,237.9999967,0,131.3,51.9,109.1,35.1,256.9,0,99.925,8.64,NULL,0.1,82.6,117.7,27,
2017-08-04 8:45:00,906.2526214,236.4000002,0,82.4,51.9,115.7,34.9,261.8,3.3,81.0202,8.8,NULL,0.1,45.4,113.1,30.5,
2017-08-04 8:30:00,927.1586501,238.4000038,0,110.9,52.2,114.3,35.4,267.3,0,71.1178,8.64,NULL,0.1,39.1,115.4,31,
2017-08-04 8:15:00,969.9526243,246.0999967,-0.1,122.4,51.6,113.8,33.8,297.8,7.5,87.3218,21.44,NULL,1.4,0.1,118.5,33.5,
2017-08-04 8:00:00,1097.81372,229.8016476,-0.1,153.8,49.7,109.3,35.1,294.2,0,91.8229,9.92,NULL,0.1,82,111.6,33.5,
